gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,cognitive,amount,verification,Verification,493,0.2411716142370179,0.20463154282443655,0.27653828031589456,0.000999000999000999,bits per held-out trace,-0.2138554194327459,-0.27638123032093925,-0.14713481524122266,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,cognitive,amount,backtracking,Backtracking,493,0.5382528239123207,0.4396231599999912,0.6308844132341415,0.000999000999000999,bits per held-out trace,0.7423475702862251,0.6349140199212594,0.8565515648002432,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,cognitive,amount,subgoal,Subgoal setting,493,0.18116660233088344,0.15234612775229286,0.20881308947763927,0.000999000999000999,bits per held-out trace,0.17497992621621652,0.11893192659093609,0.23255669515508595,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,cognitive,amount,backward_chaining,Backward chaining,493,0.0065478896144837056,-0.012409833848090713,0.020566155268090587,0.2597402597402597,bits per held-out trace,-0.1777009131007047,-0.227227875802081,-0.12585103382627782,standardized rate difference: domain minus other domains,0.2874359070324488,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,cognitive,amount,verification,Verification,312,0.4316321557500319,0.34109284706265247,0.5275595627019455,0.000999000999000999,bits per held-out trace,-0.9584798466940024,-1.0077197079437255,-0.9099312843221864,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,cognitive,amount,backtracking,Backtracking,312,-0.035319601112898814,-0.10673675561402807,0.020889849925546974,0.8721278721278721,bits per held-out trace,-0.4853655415127178,-0.5655563438581901,-0.4029949376799815,standardized rate difference: domain minus other domains,0.8813081655186918,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,cognitive,amount,subgoal,Subgoal setting,312,0.11862468886879303,0.04508462348108905,0.19566327715464718,0.002997002997002997,bits per held-out trace,0.471882462672362,0.3739661975904363,0.5724363280986349,standardized rate difference: domain minus other domains,0.004392554010874622,True
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,cognitive,amount,backward_chaining,Backward chaining,312,-0.0006757489316764806,-0.006579390881734577,0.006459632655960038,0.5794205794205795,bits per held-out trace,-0.14675511550699324,-0.21239524111071634,-0.0823688173152208,standardized rate difference: domain minus other domains,0.6062602247888352,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,cognitive,amount,verification,Verification,398,0.18684541523847475,0.12183244378601749,0.2457635018458383,0.000999000999000999,bits per held-out trace,-0.310472581328487,-0.39023171173258375,-0.23131854849828054,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,security,Security,cognitive,amount,backtracking,Backtracking,398,0.07308300795460938,0.04474386124569755,0.09962431803912138,0.000999000999000999,bits per held-out trace,-0.1653853442309996,-0.25978352483482,-0.0684406334423001,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,security,Security,cognitive,amount,subgoal,Subgoal setting,398,0.4325242442611763,0.34282369053892625,0.5179820312508221,0.000999000999000999,bits per held-out trace,-0.5647641192028797,-0.6130177731394935,-0.5146912808911492,standardized rate difference: domain minus other domains,0.001510300722899148,True
