gen_model,model_label,signature_family,domain_a,domain_b,domain_pair,n,n_domain_a,n_domain_b,length_auroc,amount_auroc,full_auroc,amount_gain_bits,amount_gain_ci_low,amount_gain_ci_high,amount_p_value,timing_gain_bits,timing_gain_ci_low,timing_gain_ci_high,timing_p_value,class_order,amount_q_value,timing_q_value,amount_supported,timing_supported
gemma4_31b,Gemma 4 31B,conversational,math,security,Math – Security,995,499,496,0.8329643157282307,0.8807494020298662,0.8842483353804383,0.12216749648080315,0.08435527958569618,0.15814270424822946,0.000999000999000999,0.015389837643431813,-0.001831135793025239,0.034051727638129144,0.04995004995004995,math|security,0.0012030979772915257,0.12495533663416876,True,False
gemma4_31b,Gemma 4 31B,conversational,code,gpqa,Code – GPQA,675,175,500,0.5991428571428571,0.9038628571428572,0.9078742857142857,0.32789917073087865,0.27264157937108763,0.3778347370725132,0.000999000999000999,0.006078691891565322,-0.01815010420643835,0.02589106985647037,0.3116883116883117,code|gpqa,0.0012030979772915257,0.45732433505359266,True,False
gemma4_31b,Gemma 4 31B,conversational,code,planning,Code – Planning,675,175,500,0.6951885714285714,0.8709371428571429,0.8964685714285714,0.19035283859733698,0.13034803413222357,0.2444047703263814,0.000999000999000999,0.05274305824866693,0.017313963264878548,0.09198132979587914,0.003996003996003996,code|planning,0.0012030979772915257,0.01945880206749772,True,True
gemma4_31b,Gemma 4 31B,conversational,code,moral,Code – Moral,675,175,500,0.9023885714285714,0.9942628571428571,0.9956,0.25535983264837187,0.1943106034299522,0.31784058262683546,0.000999000999000999,0.005799573090799554,-0.01363481945068626,0.026018757552145475,0.2917082917082917,code|moral,0.0012030979772915257,0.433690203601708,True,False
gemma4_31b,Gemma 4 31B,conversational,code,idea,Code – Idea,675,175,500,0.8849485714285714,0.9994742857142858,0.9998057142857143,0.34650623941716074,0.27249752480032075,0.4288339701033169,0.000999000999000999,0.013400124497864641,0.0016747825796277144,0.0309847862202848,0.008991008991008992,code|idea,0.0012030979772915257,0.03554092965857672,True,True
gemma4_31b,Gemma 4 31B,conversational,code,safety,Code – Safety,488,175,313,0.9840803286170698,0.990963030579644,0.9907622090369694,0.05466560772877624,0.030000268824896023,0.07929773350935392,0.000999000999000999,-0.0018507684389377664,-0.01141075348842788,0.007549666265367417,0.6763236763236763,code|safety,0.0012030979772915257,0.7703212042195092,True,False
gemma4_31b,Gemma 4 31B,conversational,code,security,Code – Security,671,175,496,0.7734907834101382,0.8994930875576037,0.9035138248847926,0.19712340673300666,0.1497266751598884,0.23884920839021484,0.000999000999000999,0.0036929701372890103,-0.017922964884479493,0.023851413910440964,0.3826173826173826,code|security,0.0012030979772915257,0.5424448968752766,True,False
gemma4_31b,Gemma 4 31B,conversational,gpqa,planning,GPQA – Planning,1000,500,500,0.725228,0.89016,0.890416,0.2729927144836396,0.221958032369627,0.3216020934478668,0.000999000999000999,-0.00021304660054398284,-0.016873048177250636,0.016424366407516492,0.5224775224775224,gpqa|planning,0.0012030979772915257,0.6550464460912222,True,False
gemma4_31b,Gemma 4 31B,conversational,gpqa,moral,GPQA – Moral,1000,500,500,0.891172,0.989152,0.991464,0.32467275845483196,0.27535792869849834,0.3747529454018485,0.000999000999000999,0.024526157606368556,0.00758052146270948,0.04374191826043728,0.001998001998001998,gpqa|moral,0.0012030979772915257,0.011188811188811189,True,True
gemma4_31b,Gemma 4 31B,conversational,gpqa,idea,GPQA – Idea,1000,500,500,0.946694,0.99782,0.999216,0.2640367067034257,0.2230289534925175,0.30712088361650636,0.000999000999000999,0.036031411507263245,0.020069614029171196,0.05251257168425954,0.000999000999000999,gpqa|idea,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,conversational,gpqa,safety,GPQA – Safety,813,500,313,0.9979488817891374,0.9985942492012779,0.9987156549520767,0.016542988273566595,0.0028763819896461718,0.029103392030819818,0.005994005994005994,0.006513428407127814,-0.004882514920241539,0.017228192367929548,0.13886113886113885,gpqa|safety,0.006944779358572462,0.26107226107226106,True,False
gemma4_31b,Gemma 4 31B,conversational,gpqa,security,GPQA – Security,996,500,496,0.6273145161290322,0.676366935483871,0.6618266129032258,0.020440731259049147,0.0018005156028892328,0.04014430942001709,0.015984015984015984,-0.01363804012519368,-0.026350731047500582,-0.0010560182572229217,0.986013986013986,gpqa|security,0.01826744683887541,0.9948969948969949,True,False
gemma4_31b,Gemma 4 31B,conversational,planning,moral,Planning – Moral,1000,500,500,0.86686,0.988348,0.99044,0.4005683807568714,0.3472165604614224,0.447689806371172,0.000999000999000999,0.028381633011052166,0.009682890693245369,0.04655542220706011,0.001998001998001998,moral|planning,0.0012030979772915257,0.011188811188811189,True,True
gemma4_31b,Gemma 4 31B,conversational,planning,idea,Planning – Idea,1000,500,500,0.925252,0.997388,0.999252,0.3780381876684547,0.32814412094278156,0.42261757630557706,0.000999000999000999,0.03823717180407185,0.01915453478794277,0.05848821855745729,0.000999000999000999,idea|planning,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,conversational,planning,safety,Planning – Safety,813,500,313,0.9964217252396166,0.9967987220447284,0.997073482428115,0.008565107883458095,-0.005447833721675011,0.023858058009462346,0.12287712287712288,0.01578839138568771,-0.0027367403149023617,0.03380883826938715,0.05094905094905095,planning|safety,0.13232920925228617,0.12495533663416876,False,False
gemma4_31b,Gemma 4 31B,conversational,planning,security,Planning – Security,996,500,496,0.7105766129032258,0.868616935483871,0.8654919354838709,0.23707584619294103,0.1884481049947917,0.28064580195719246,0.000999000999000999,-0.006514242721984187,-0.014338311152208278,0.0018724506980193568,0.9430569430569431,planning|security,0.0012030979772915257,0.974975793437332,True,False
gemma4_31b,Gemma 4 31B,conversational,moral,idea,Moral – Idea,1000,500,500,0.963798,0.993664,0.99778,0.20940853552788324,0.16941434553711576,0.2518630629339607,0.000999000999000999,0.06068935385234065,0.040777613661893614,0.08122666265652569,0.000999000999000999,idea|moral,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,conversational,moral,safety,Moral – Safety,813,500,313,0.9983258785942491,0.9973993610223643,0.9991182108626198,0.006029737914576158,-0.004447890862172974,0.0165423222564955,0.13686313686313686,0.014818362476696087,-0.0012663855416653626,0.03378426488982889,0.04195804195804196,moral|safety,0.1469201724792779,0.11100710313308738,False,False
gemma4_31b,Gemma 4 31B,conversational,moral,security,Moral – Security,996,500,496,0.723899193548387,0.954508064516129,0.9650241935483871,0.40429014775664146,0.34791656038677327,0.45593326128742917,0.000999000999000999,0.05694138338213357,0.03274519823097514,0.08298270553157144,0.000999000999000999,moral|security,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,conversational,idea,safety,Idea – Safety,813,500,313,0.9908594249201278,0.9952843450479233,0.9980575079872205,0.04121796442952395,0.018156549589611062,0.06427646824673883,0.000999000999000999,0.01442455477814368,-0.006472925330905704,0.03578873492550623,0.0989010989010989,idea|safety,0.0012030979772915257,0.20769230769230768,True,False
gemma4_31b,Gemma 4 31B,conversational,idea,security,Idea – Security,996,500,496,0.7082842741935483,0.9820685483870968,0.9936653225806452,0.5407303469564151,0.484881156574222,0.5916903580490349,0.000999000999000999,0.09321720975795426,0.059957782066519916,0.13157865369587615,0.000999000999000999,idea|security,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,conversational,safety,security,Safety – Security,809,313,496,0.9799127847057612,0.981352416778316,0.9857389467175101,0.012744505190916548,-0.004635574856159966,0.031031701734884377,0.08091908091908091,0.022264710077002575,-0.004784989990511241,0.04691556571520556,0.04895104895104895,safety|security,0.08770584254455221,0.12366580787633419,False,False
gemma4_31b,Gemma 4 31B,cognitive,math,code,Math – Code,674,499,175,0.9216604637847123,0.9458230747208703,0.9437961637560836,0.07324862781103496,0.03760176593494856,0.11087630042648966,0.000999000999000999,-0.002758337761607206,-0.017619548655999805,0.012038162999709943,0.6353646353646354,code|math,0.0012030979772915257,0.7412587412587412,True,False
gemma4_31b,Gemma 4 31B,cognitive,math,gpqa,Math – GPQA,999,499,500,0.8816833667334669,0.8858196392785571,0.8847735470941884,0.03627293842530593,0.017978505950372984,0.05692406607867488,0.001998001998001998,0.002107487828311188,-0.012190609203478173,0.016192440596310444,0.3966033966033966,gpqa|math,0.002355539197644461,0.5511525511525511,True,False
gemma4_31b,Gemma 4 31B,cognitive,math,planning,Math – Planning,999,499,500,0.8946973947895791,0.9432064128256513,0.9455871743486974,0.16235419415881927,0.12382468330148606,0.20233170632579234,0.000999000999000999,0.008832138647494252,-0.006630969742609811,0.024563538836266236,0.13986013986013987,math|planning,0.0012030979772915257,0.26107226107226106,True,False
gemma4_31b,Gemma 4 31B,cognitive,math,moral,Math – Moral,999,499,500,0.7303647294589178,0.9876392785571142,0.9939519038076152,0.6909433996984797,0.6434893431771844,0.7319599265959408,0.000999000999000999,0.04349917944301804,0.004872228674102464,0.07399877540168799,0.002997002997002997,math|moral,0.0012030979772915257,0.015734265734265736,True,True
gemma4_31b,Gemma 4 31B,cognitive,math,idea,Math – Idea,999,499,500,0.912062124248497,0.9588176352705411,0.9798356713426853,0.14643817317451324,0.11487465508166769,0.1804819641663681,0.000999000999000999,0.13248594811293177,0.096684716977677,0.16770117496850617,0.000999000999000999,idea|math,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,cognitive,math,safety,Math – Safety,812,499,313,0.9577365593807423,0.9854341270400225,0.9903897251371753,0.13095063683129393,0.10152140234972769,0.1596186077163551,0.000999000999000999,0.034229482382955,0.01707336760028775,0.05171468657737686,0.000999000999000999,math|safety,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,cognitive,math,security,Math – Security,995,499,496,0.8329643157282307,0.845097452970457,0.8400591505591829,0.04805049982440314,0.025676114509691945,0.06960921038201033,0.000999000999000999,-0.0032150197040379976,-0.016910725253263842,0.010729729157001738,0.6643356643356644,math|security,0.0012030979772915257,0.7618320246306595,True,False
gemma4_31b,Gemma 4 31B,cognitive,code,gpqa,Code – GPQA,675,175,500,0.5991428571428571,0.9356457142857143,0.9305371428571428,0.40599702894837886,0.349393337152803,0.4564357582119578,0.000999000999000999,-0.014506302677897457,-0.027076877141789756,-0.0022231935959578417,0.989010989010989,code|gpqa,0.0012030979772915257,0.9949332105020728,True,False
gemma4_31b,Gemma 4 31B,cognitive,code,planning,Code – Planning,675,175,500,0.6951885714285714,0.9423885714285715,0.9382628571428572,0.38877021817234897,0.3209170823049167,0.45045055030692516,0.000999000999000999,-0.00860586144155682,-0.023661081653172725,0.005268391323403439,0.8661338661338661,code|planning,0.0012030979772915257,0.9180472524321105,True,False
gemma4_31b,Gemma 4 31B,cognitive,code,moral,Code – Moral,675,175,500,0.9023885714285714,0.9864,0.9853371428571429,0.21541982435559737,0.16065857951921853,0.2764223728849994,0.000999000999000999,-0.004829180446405355,-0.024365840787219088,0.01495179446063702,0.6993006993006993,code|moral,0.0012030979772915257,0.7911280638553365,True,False
gemma4_31b,Gemma 4 31B,cognitive,code,idea,Code – Idea,675,175,500,0.8849485714285714,0.9722971428571429,0.9888685714285714,0.15858321643295734,0.11452233181795739,0.20380038260666414,0.000999000999000999,0.07382106821651306,0.03606567826535438,0.11352977586767049,0.000999000999000999,code|idea,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,cognitive,code,safety,Code – Safety,488,175,313,0.9840803286170698,0.9958557736193518,0.9964582382473757,0.07999944353371309,0.044319618391419076,0.12112966364901841,0.000999000999000999,0.005336231141528227,-0.013510560498379396,0.02287438386422834,0.27172827172827174,code|safety,0.0012030979772915257,0.41126441126441127,True,False
gemma4_31b,Gemma 4 31B,cognitive,code,security,Code – Security,671,175,496,0.7734907834101382,0.9496198156682027,0.9477649769585254,0.3373022417989513,0.2791682318213255,0.39295133058379544,0.000999000999000999,-0.008350837243442174,-0.023388635626007875,0.008995901851740566,0.8571428571428571,code|security,0.0012030979772915257,0.9171974522292994,True,False
gemma4_31b,Gemma 4 31B,cognitive,gpqa,planning,GPQA – Planning,1000,500,500,0.725228,0.8951,0.8925,0.2852939206572171,0.2411280470066491,0.3328333130887143,0.000999000999000999,-0.004277692166055425,-0.0181353492980977,0.008271196288584809,0.7692307692307693,gpqa|planning,0.0012030979772915257,0.8502024291497975,True,False
gemma4_31b,Gemma 4 31B,cognitive,gpqa,moral,GPQA – Moral,1000,500,500,0.891172,0.999128,0.999824,0.45868273266791887,0.4067605587518507,0.5146942571004549,0.000999000999000999,0.017828046034249652,0.006234909153000966,0.03132111589958403,0.000999000999000999,gpqa|moral,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,cognitive,gpqa,idea,GPQA – Idea,1000,500,500,0.946694,0.99102,0.992388,0.18148626321697345,0.14862689475116073,0.21424227597711176,0.000999000999000999,0.01616018698030304,-0.0005825083836669652,0.03324545693236648,0.03196803196803197,gpqa|idea,0.0012030979772915257,0.0925970581142995,True,False
gemma4_31b,Gemma 4 31B,cognitive,gpqa,safety,GPQA – Safety,813,500,313,0.9979488817891374,0.9997635782747604,0.9999233226837061,0.05388967442974607,0.0370685017672981,0.07056661987542853,0.000999000999000999,0.010645117927818777,0.0029333473156782177,0.019400314024905968,0.007992007992007992,gpqa|safety,0.0012030979772915257,0.032747740064813236,True,True
gemma4_31b,Gemma 4 31B,cognitive,gpqa,security,GPQA – Security,996,500,496,0.6273145161290322,0.6972822580645162,0.6970564516129032,0.04612834052146761,0.02071405736121317,0.06992359046926917,0.000999000999000999,-0.00564558680353554,-0.015026781731465547,0.004055442696630103,0.8631368631368631,gpqa|security,0.0012030979772915257,0.9180472524321105,True,False
gemma4_31b,Gemma 4 31B,cognitive,planning,moral,Planning – Moral,1000,500,500,0.86686,0.999604,0.99994,0.5584542461416466,0.5071164491397572,0.6139382638064804,0.000999000999000999,0.010446078674388154,0.0020329836053272522,0.020236570513266137,0.005994005994005994,moral|planning,0.0012030979772915257,0.025820333512641208,True,True
gemma4_31b,Gemma 4 31B,cognitive,planning,idea,Planning – Idea,1000,500,500,0.925252,0.991444,0.99168,0.2905605798406023,0.252898125545389,0.32803162370287237,0.000999000999000999,0.0037149762600499374,-0.00703690076750717,0.013852151024436106,0.26673326673326675,idea|planning,0.0012030979772915257,0.40890019071837247,True,False
gemma4_31b,Gemma 4 31B,cognitive,planning,safety,Planning – Safety,813,500,313,0.9964217252396166,0.9999744408945687,0.9999936102236422,0.090630563436624,0.06630051902227148,0.11454325108188175,0.000999000999000999,0.0018809494869643044,-0.0024908623070414053,0.005759108179118516,0.20279720279720279,planning|safety,0.0012030979772915257,0.34409811294233406,True,False
gemma4_31b,Gemma 4 31B,cognitive,planning,security,Planning – Security,996,500,496,0.7105766129032258,0.9055322580645161,0.9036008064516129,0.3376628530591312,0.28527713485542966,0.38799327509918874,0.000999000999000999,-0.0066870492221694855,-0.01870240246470305,0.0052213217250764365,0.8551448551448552,planning|security,0.0012030979772915257,0.9171974522292994,True,False
gemma4_31b,Gemma 4 31B,cognitive,moral,idea,Moral – Idea,1000,500,500,0.963798,0.999928,0.999976,0.3235131319522417,0.28326265940639744,0.36848063317730295,0.000999000999000999,0.010527504579968067,0.0043439277400909955,0.016902336496104082,0.000999000999000999,idea|moral,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,cognitive,moral,safety,Moral – Safety,813,500,313,0.9983258785942491,0.998185303514377,0.9972396166134185,0.006666517864401834,-0.0025475024951454157,0.01866428442754515,0.08791208791208792,-0.004637580859177462,-0.013929223070563938,0.0040193048862874545,0.8121878121878122,moral|safety,0.09497897600791493,0.8803067899842094,False,False
gemma4_31b,Gemma 4 31B,cognitive,moral,security,Moral – Security,996,500,496,0.723899193548387,0.9989879032258064,0.999625,0.7360747268519328,0.6970100565504003,0.7762332603384093,0.000999000999000999,0.022243797331543344,0.011033994780277182,0.03480364012059069,0.000999000999000999,moral|security,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,cognitive,idea,safety,Idea – Safety,813,500,313,0.9908594249201278,0.9991182108626198,0.9998402555910543,0.07703850212088534,0.05241466509052941,0.10548615602169825,0.000999000999000999,0.019638936156184273,0.00854905984278497,0.035604295140855946,0.000999000999000999,idea|safety,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,cognitive,idea,security,Idea – Security,996,500,496,0.7082842741935483,0.9488951612903226,0.968516129032258,0.35913942298947626,0.31113892867669773,0.4078570707907351,0.000999000999000999,0.09049196882106682,0.05739747375292599,0.12197963215374409,0.000999000999000999,idea|security,0.0012030979772915257,0.006850292564578279,True,True
gemma4_31b,Gemma 4 31B,cognitive,safety,security,Safety – Security,809,313,496,0.9799127847057612,0.9968695248892095,0.9986473255694115,0.14364480669901739,0.1123950373055822,0.17728624035496776,0.000999000999000999,0.029100692103435716,0.014069643027818038,0.04592769544910963,0.000999000999000999,safety|security,0.0012030979772915257,0.006850292564578279,True,True
qwen35_4b,Qwen3.5 4B,conversational,math,code,Math – Code,503,409,94,0.5058523643551995,0.8508297352130261,0.8719242573999896,0.14477561178427367,-0.005315409473002489,0.23669832794175155,0.000999000999000999,0.02767586358583897,-0.011027383484672804,0.06277477088369743,0.056943056943056944,code|math,0.0012030979772915257,0.13569409314090167,False,False
qwen35_4b,Qwen3.5 4B,conversational,math,gpqa,Math – GPQA,748,409,339,0.7115491413693374,0.8792940548571594,0.8797917072361541,0.24283476045998795,0.18754050151020618,0.2955154980398538,0.000999000999000999,-0.0031287013834547526,-0.02305713187669021,0.016682932933477543,0.6473526473526473,gpqa|math,0.0012030979772915257,0.7500361707258258,True,False
qwen35_4b,Qwen3.5 4B,conversational,math,planning,Math – Planning,857,409,448,0.8316887879846315,0.8711087582954943,0.8695697258120852,0.09590626289738921,0.0630434678764787,0.13239287645706876,0.000999000999000999,0.017145661502587964,-0.008206837591548919,0.04272792754076616,0.1008991008991009,math|planning,0.0012030979772915257,0.20927220927220927,True,False
qwen35_4b,Qwen3.5 4B,conversational,math,moral,Math – Moral,829,409,420,0.7612061939690301,0.9495342880428455,0.9511992082896729,0.42064425719761217,0.3508967230873822,0.48806068990353174,0.000999000999000999,0.010580238883946463,-0.011797655659612702,0.033583911112628914,0.17382617382617382,math|moral,0.0012030979772915257,0.3041958041958042,True,False
qwen35_4b,Qwen3.5 4B,conversational,math,idea,Math – Idea,570,409,161,0.5966225758933317,0.9981169038254187,0.9987243542043159,0.7773119715415553,0.7435276102263231,0.8052481077507009,0.000999000999000999,0.018662790235944547,0.0016851085234717317,0.03833375199590386,0.022977022977022976,idea|math,0.0012030979772915257,0.07148407148407149,True,False
qwen35_4b,Qwen3.5 4B,conversational,math,safety,Math – Safety,700,409,291,0.9173829388585015,0.9455969214999286,0.9425217822364497,0.07284708648666961,0.03883631127240189,0.10808969021094571,0.000999000999000999,-0.013783886564658206,-0.03636881794239386,0.008761282064754818,0.8821178821178821,math|safety,0.0012030979772915257,0.9254297104764395,True,False
qwen35_4b,Qwen3.5 4B,conversational,math,security,Math – Security,594,409,185,0.7163153373422322,0.8731646071499373,0.8678517147954801,0.21111191812832014,0.15177299216200005,0.2678797258516333,0.000999000999000999,0.012662122848838723,-0.02365232531375972,0.04366190168651276,0.21578421578421578,math|security,0.0012030979772915257,0.35892820051235896,True,False
qwen35_4b,Qwen3.5 4B,conversational,code,gpqa,Code – GPQA,433,94,339,0.7194815791125337,0.9529278855206176,0.9626247411033704,0.31350632385737526,0.1936640035462032,0.3998413080047349,0.000999000999000999,0.04139800534419966,-0.003150466002593311,0.08696999057995325,0.04895104895104895,code|gpqa,0.0012030979772915257,0.12366580787633419,True,False
qwen35_4b,Qwen3.5 4B,conversational,code,planning,Code – Planning,542,94,448,0.6841517857142857,0.9543598024316109,0.9519376899696048,0.2488867350538877,0.10280747803451339,0.3468940557841613,0.000999000999000999,-0.0004900975689357252,-0.03210858594372503,0.02811523384353866,0.5124875124875125,code|planning,0.0012030979772915257,0.6522568340750159,True,False
qwen35_4b,Qwen3.5 4B,conversational,code,moral,Code – Moral,514,94,420,0.6890324214792299,0.9544072948328267,0.9762411347517731,0.36786195919017917,0.2782372456692364,0.45065915661004335,0.000999000999000999,0.06592899508119006,0.021498867595935583,0.11126204146547078,0.003996003996003996,code|moral,0.0012030979772915257,0.01945880206749772,True,True
qwen35_4b,Qwen3.5 4B,conversational,code,idea,Code – Idea,255,94,161,0.3887934452226774,0.9990749306197965,0.9998678472313995,0.8851675106825538,0.8480707956756369,0.9140015701687009,0.000999000999000999,0.029991147299372627,0.013307520347779784,0.051759277048765394,0.000999000999000999,code|idea,0.0012030979772915257,0.006850292564578279,True,True
qwen35_4b,Qwen3.5 4B,conversational,code,safety,Code – Safety,385,94,291,0.833443006507275,0.924691087226731,0.9469912992615339,0.05619090257368398,-0.09006522018733022,0.15703163544424642,0.3006993006993007,0.03792676213855661,-0.007162311927656505,0.07776265275153776,0.03896103896103896,code|safety,0.3137731833384007,0.10389610389610389,False,False
qwen35_4b,Qwen3.5 4B,conversational,code,security,Code – Security,279,94,185,0.5893041978148361,0.8794134560092007,0.8926394479585968,0.28426308383882815,0.1406007517282706,0.403743927696279,0.000999000999000999,0.01823602934594657,-0.10436353892501532,0.11671320219456532,0.3926073926073926,code|security,0.0012030979772915257,0.5511525511525511,True,False
qwen35_4b,Qwen3.5 4B,conversational,gpqa,planning,GPQA – Planning,787,339,448,0.8317201327433629,0.93103402865571,0.9339048672566371,0.31234922340870364,0.2483003326693973,0.37279938642333477,0.000999000999000999,0.013663699999000438,-0.009259161095438003,0.036704664792810614,0.12087912087912088,gpqa|planning,0.0012030979772915257,0.23891402714932125,True,False
qwen35_4b,Qwen3.5 4B,conversational,gpqa,moral,GPQA – Moral,759,339,420,0.9740342744767524,0.9837055766259306,0.9862691389240061,0.057070192504335364,0.02259168314904998,0.09184033048579039,0.000999000999000999,0.017088896916724928,-0.008379980917837149,0.04796078457222998,0.12787212787212787,gpqa|moral,0.0012030979772915257,0.24692548830479866,True,False
qwen35_4b,Qwen3.5 4B,conversational,gpqa,idea,GPQA – Idea,500,339,161,0.9397753714798732,0.9969768592315725,0.9977830301031533,0.3795021384501598,0.30877148696373,0.45704931891608147,0.000999000999000999,0.01481445868358954,-0.012090374583753833,0.03950496137161391,0.14385614385614387,gpqa|idea,0.0012030979772915257,0.2641293133096412,True,False
qwen35_4b,Qwen3.5 4B,conversational,gpqa,safety,GPQA – Safety,630,339,291,0.9924885199039017,0.9951241269551643,0.9933602976208578,0.013202609072152822,-0.001373302939487962,0.030561276423969833,0.060939060939060936,-0.013440932272593053,-0.02927013906569373,-0.00040988799693866216,0.9660339660339661,gpqa|safety,0.06669551946424909,0.9806266241311559,False,False
qwen35_4b,Qwen3.5 4B,conversational,gpqa,security,GPQA – Security,524,339,185,0.8773977517340349,0.8790560471976401,0.8765845491509209,0.00681523205933945,-0.012302984076105432,0.024381331101526866,0.2517482517482518,-0.01389182990628631,-0.04565853136870122,0.014686512221932221,0.8111888111888111,gpqa|security,0.2659981527906057,0.8803067899842094,False,False
qwen35_4b,Qwen3.5 4B,conversational,planning,moral,Planning – Moral,868,448,420,0.9598320578231293,0.992219387755102,0.9929581207482994,0.2242772973093964,0.16541569752246357,0.2795568015762461,0.000999000999000999,0.007385511547377705,-0.01743604978507959,0.03942211377623082,0.3726273726273726,moral|planning,0.0012030979772915257,0.5327778604374349,True,False
qwen35_4b,Qwen3.5 4B,conversational,planning,idea,Planning – Idea,609,448,161,0.9295557897071872,0.999805900621118,0.9998197648624667,0.4690720809500761,0.40712188900799184,0.5409193722802762,0.000999000999000999,0.001996416640053798,-0.010743838881282617,0.013465701692031817,0.3886113886113886,idea|planning,0.0012030979772915257,0.5486278427454897,True,False
qwen35_4b,Qwen3.5 4B,conversational,planning,safety,Planning – Safety,739,448,291,0.9838687407952872,0.9911864874815906,0.991056087383407,0.04852709497796322,0.020261011360305118,0.07593808337041504,0.000999000999000999,0.0011281611573415837,-0.014290483332462998,0.015814189281056504,0.4805194805194805,planning|safety,0.0012030979772915257,0.6257928118393234,True,False
qwen35_4b,Qwen3.5 4B,conversational,planning,security,Planning – Security,633,448,185,0.827159749034749,0.9423986486486486,0.9429416023166023,0.27448437454604513,0.21158424304592918,0.3308794967840305,0.000999000999000999,0.0023525284254410183,-0.020689281590839347,0.024853208904394346,0.4275724275724276,planning|security,0.0012030979772915257,0.5723678711726521,True,False
qwen35_4b,Qwen3.5 4B,conversational,moral,idea,Moral – Idea,581,420,161,0.9027358769594794,0.998343685300207,0.9990831115054718,0.44649431332666933,0.3834243483111605,0.5083093537971476,0.000999000999000999,0.019980633787428818,0.0014717555074470136,0.036985391156545,0.004995004995004995,idea|moral,0.0012030979772915257,0.022377622377622378,True,True
qwen35_4b,Qwen3.5 4B,conversational,moral,safety,Moral – Safety,711,420,291,0.9853706431026019,0.9880870561282933,0.9869333987890689,0.03318566728506457,0.014778962882604864,0.050713744492867044,0.000999000999000999,-0.007287086126545046,-0.017916038966255425,0.002952605963679915,0.916083916083916,moral|safety,0.0012030979772915257,0.9559136515658254,True,False
qwen35_4b,Qwen3.5 4B,conversational,moral,security,Moral – Security,605,420,185,0.7557657657657658,0.8135778635778635,0.8072844272844273,0.08320907128444018,0.03910762227325533,0.12944383790697314,0.000999000999000999,-0.017170380911098286,-0.037236500979565025,0.0033949292960658017,0.9460539460539461,moral|security,0.0012030979772915257,0.9750740057488524,True,False
qwen35_4b,Qwen3.5 4B,conversational,idea,safety,Idea – Safety,452,161,291,0.994471836246825,1.0,1.0,0.09636542143481876,0.05809131811533485,0.1559052302347928,0.000999000999000999,-0.0028620425362380565,-0.009547592405074754,0.0025085153427465826,0.7892107892107892,idea|safety,0.0012030979772915257,0.8665843959961607,True,False
qwen35_4b,Qwen3.5 4B,conversational,idea,security,Idea – Security,346,161,185,0.7332549941245593,0.9931509148900454,0.9980862850428068,0.7973445393713043,0.7295646791080517,0.8635266772745759,0.000999000999000999,0.05588641477058565,0.018312145638505934,0.09878368493722989,0.001998001998001998,idea|security,0.0012030979772915257,0.011188811188811189,True,True
qwen35_4b,Qwen3.5 4B,conversational,safety,security,Safety – Security,476,291,185,0.8428717377170986,0.8645119346150274,0.863694622457509,0.01707194835059459,-0.018834558560446017,0.055910053357446886,0.2127872127872128,-0.019217749397410108,-0.05318700479538185,0.012319150449464153,0.8721278721278721,safety|security,0.2262547579003275,0.9214936007388836,False,False
qwen35_4b,Qwen3.5 4B,cognitive,math,code,Math – Code,503,409,94,0.5058523643551995,0.8937470738178224,0.9049836133798055,0.2745591973111785,0.20395253483292783,0.33795369668553915,0.000999000999000999,0.029357087846955208,-0.018697510700116236,0.07564185980397162,0.12287712287712288,code|math,0.0012030979772915257,0.24003903073670516,True,False
qwen35_4b,Qwen3.5 4B,cognitive,math,gpqa,Math – GPQA,748,409,339,0.7115491413693374,0.8315915500068517,0.8229367260243344,0.15502122411901176,0.11133959036184989,0.19528160882855303,0.000999000999000999,-0.014322564028488796,-0.02481562243910545,-0.0040300155898903385,0.995004995004995,gpqa|math,0.0012030979772915257,0.997002997002997,True,False
qwen35_4b,Qwen3.5 4B,cognitive,math,planning,Math – Planning,857,409,448,0.8316887879846315,0.9308090289905694,0.9273653073698918,0.2770898992992313,0.22825240047136655,0.32544536002052704,0.000999000999000999,-0.004260707721327298,-0.013800390939345897,0.004822272465939595,0.7962037962037962,math|planning,0.0012030979772915257,0.8714152297214186,True,False
