split,prefix,feature_set,feature_label,n,positive_rate,folds,auroc,auroc_ci_low,auroc_ci_high,auprc,auprc_ci_low,auprc_ci_high,recall_at_5pct_fpr,recall_at_5pct_fpr_ci_low,recall_at_5pct_fpr_ci_high,log_loss,brier,ece
prompt_disjoint,0.5,metadata,Metadata,21397,0.6678038977426742,5,0.7099746714980372,0.7000537317647404,0.7202489731659097,0.8423765577154985,0.8334083209671617,0.8509350383638344,0.2907131359787249,0.27352364129534973,0.30960710194447966,0.566030420954972,0.19525429668585126,0.02807544497248682
prompt_disjoint,0.5,length,Metadata + length,21397,0.6678038977426742,5,0.7098124571191057,0.6996549273015007,0.7200049046432885,0.842331291411392,0.8324899810739889,0.8509684577074268,0.2928826369934915,0.27227748570519017,0.309780658595922,0.566090035593169,0.19530224986930755,0.028121542547088988
prompt_disjoint,0.5,counts,Metadata + length + counts,21397,0.6678038977426742,5,0.717538751962119,0.7079409150038865,0.7282403322149081,0.8480839521019126,0.8389874271820389,0.8571342700796994,0.3010707537266429,0.2809905054227022,0.3171650184347954,0.5621394682412433,0.19386340630166937,0.02964085185302351
prompt_disjoint,0.5,temporal,Metadata + length + temporal bins,21397,0.6678038977426742,5,0.719759672636014,0.7095932326991923,0.7304916984299739,0.8491257660007101,0.8409311954087283,0.8579622499633787,0.3004408985933235,0.2825485117375907,0.3172199713024556,0.5615131113641983,0.1936292368423402,0.03116744140964344
prompt_disjoint,0.5,time_shuffled,Counts repeated across time,21397,0.6678038977426742,5,0.7175376393873979,0.7076308247942587,0.7275188443064122,0.848083223853104,0.8398794596755551,0.8564300866382554,0.3010707537266429,0.2806023461616331,0.31726554457523515,0.5621398210661268,0.19386359894791425,0.029642161416027307
random_trace,0.5,metadata,Metadata,21397,0.6678038977426742,5,0.7132708070278332,0.7023096925756663,0.7234109839036552,0.8445296906807986,0.8356723072201996,0.8534045286386053,0.28861361886766046,0.27373879132480944,0.30835258400460047,0.5639811131582187,0.19440942628038546,0.03021486035274882
random_trace,0.5,length,Metadata + length,21397,0.6678038977426742,5,0.7131325573114807,0.7025738111602043,0.7238588445023679,0.8446459035175148,0.8363809355229983,0.8531173282503611,0.29050318426761845,0.2738646964862472,0.3107415168194979,0.5640170265707471,0.19444657536842244,0.030119002527997277
random_trace,0.5,counts,Metadata + length + counts,21397,0.6678038977426742,5,0.7210522383172073,0.7113266210744348,0.7307511743158388,0.8503651771889075,0.841358163577428,0.85841666724285,0.30247043180068584,0.2839352585602422,0.32014411669460946,0.5596783702578275,0.19285940570596302,0.031055793850206143
random_trace,0.5,temporal,Metadata + length + temporal bins,21397,0.6678038977426742,5,0.7226337632834038,0.7121745695364295,0.7321504731022109,0.8507583555688566,0.841410886789276,0.8587313977452099,0.3004408985933235,0.2827698410439809,0.31745743993951175,0.5596597529370018,0.19281794891487328,0.03180760915060514
random_trace,0.5,time_shuffled,Counts repeated across time,21397,0.6678038977426742,5,0.7210523564667353,0.7109436717528704,0.7305857482833257,0.8503654706438261,0.8420343018708557,0.8583786298968777,0.30247043180068584,0.28530231960458075,0.32049551129248605,0.5596785142810136,0.19285952635653494,0.03109319948964282
prompt_disjoint,0.75,metadata,Metadata,21397,0.6678038977426742,5,0.7099746714980372,0.7002049025359255,0.7203358935019247,0.8423765577154985,0.8338561368206379,0.8506738080261944,0.2907131359787249,0.2734125234208866,0.3090326897935515,0.566030420954972,0.19525429668585126,0.02807544497248682
prompt_disjoint,0.75,length,Metadata + length,21397,0.6678038977426742,5,0.7098124817335907,0.699738752695112,0.7202734689704864,0.8423315919664007,0.833471351209939,0.8513768494872521,0.2928826369934915,0.27280272174568343,0.3097548812039512,0.566089972003885,0.19530230075757202,0.028121863076067184
prompt_disjoint,0.75,counts,Metadata + length + counts,21397,0.6678038977426742,5,0.7211915021503411,0.7111771473016446,0.7313276523971024,0.8503061484943002,0.841036454035857,0.858373160892423,0.3071593533487298,0.2873182929599835,0.3234705628928207,0.5599379931087709,0.1929860244618496,0.03225175214745334
prompt_disjoint,0.75,temporal,Metadata + length + temporal bins,21397,0.6678038977426742,5,0.7215459113509126,0.7112010611990206,0.7314279880816401,0.8502688605740119,0.8408705217204919,0.8585496726964468,0.3052697879487718,0.28889596429692166,0.3228176484321703,0.5601528087128058,0.1930055550797349,0.031243960602626207
prompt_disjoint,0.75,time_shuffled,Counts repeated across time,21397,0.6678038977426742,5,0.7211923193512425,0.7111395188972137,0.7310828103498702,0.8503063655680725,0.8417246444645692,0.8591657886752642,0.3070893694450276,0.28872748280145494,0.32618638533675726,0.5599383406834597,0.1929862236477549,0.032253678601698026
random_trace,0.75,metadata,Metadata,21397,0.6678038977426742,5,0.7132708070278332,0.7026772466996992,0.723081729746579,0.8445296906807986,0.8354019496862335,0.8532021705069851,0.28861361886766046,0.2722676712029815,0.30873522987629864,0.5639811131582187,0.19440942628038546,0.03021486035274882
random_trace,0.75,length,Metadata + length,21397,0.6678038977426742,5,0.7131309524470598,0.7031408402973401,0.72337914649238,0.844645490861043,0.8358732246790357,0.8529797445345814,0.29050318426761845,0.2738580018368386,0.3116528186460576,0.5640168131586721,0.19444654929072555,0.030119050058989134
random_trace,0.75,counts,Metadata + length + counts,21397,0.6678038977426742,5,0.7247381934456707,0.7153300368465861,0.7345884409951364,0.8526278263620599,0.8441873831062732,0.8608407165064896,0.3094688221709007,0.29212058148300735,0.327384346943501,0.5575008378101732,0.19199001802845578,0.03338485268015409
random_trace,0.75,temporal,Metadata + length + temporal bins,21397,0.6678038977426742,5,0.7249933275054109,0.7141341768351663,0.7352668000402813,0.852057411214407,0.8437632067816463,0.8607263729257456,0.30750927286724056,0.29194649633728864,0.3252860645101771,0.557609641967036,0.19200070108022793,0.030504284072338177
random_trace,0.75,time_shuffled,Counts repeated across time,21397,0.6678038977426742,5,0.7247386463521943,0.7149239278682555,0.7346445003036948,0.8526276850082477,0.8445390216250709,0.8606696334664211,0.3094688221709007,0.2927821636362278,0.3282046538961678,0.557501043380311,0.19199016491957477,0.03348017401181303
prompt_disjoint,1.0,metadata,Metadata,21397,0.6678038977426742,5,0.7099746714980372,0.699117467486724,0.7206103136663786,0.8423765577154985,0.8336264183927022,0.8502759980427469,0.2907131359787249,0.27248006035129335,0.3077520629267303,0.566030420954972,0.19525429668585126,0.02807544497248682
prompt_disjoint,1.0,length,Metadata + length,21397,0.6678038977426742,5,0.7098119697523031,0.6989258026568953,0.7197683898203391,0.8423314765793544,0.8329881537508056,0.8508859810990838,0.2928826369934915,0.27450969588327767,0.3107333968839138,0.5660899571736593,0.195302263753669,0.02812168855833291
prompt_disjoint,1.0,counts,Metadata + length + counts,21397,0.6678038977426742,5,0.7257084619834006,0.7158999367056803,0.736402663715896,0.8529116303072146,0.844614593088397,0.8612469174639167,0.31212821051158235,0.2944772281966448,0.33475767694291997,0.5568911476714399,0.19179400558741538,0.03178476372422335
prompt_disjoint,1.0,temporal,Metadata + length + temporal bins,21397,0.6678038977426742,5,0.72700504967144,0.7169982180178631,0.7366364802335976,0.8531859064328698,0.845148773309294,0.8613276121611401,0.3119182588004759,0.29401509810921345,0.3288927367313248,0.5562578279454023,0.19148093587553197,0.03117736819720208
prompt_disjoint,1.0,time_shuffled,Counts repeated across time,21397,0.6678038977426742,5,0.7257086687450744,0.7157412997969564,0.735607714719718,0.8529117776788591,0.8442233225706021,0.8614876957710081,0.31212821051158235,0.29569069169213463,0.33387153183309987,0.556891426501863,0.19179419420728125,0.031740342598195026
random_trace,1.0,metadata,Metadata,21397,0.6678038977426742,5,0.7132708070278332,0.702694399799575,0.7229183313699055,0.8445296906807986,0.8350177814894058,0.8530407925160629,0.28861361886766046,0.27310792034500164,0.3087872750449601,0.5639811131582187,0.19440942628038546,0.03021486035274882
random_trace,1.0,length,Metadata + length,21397,0.6678038977426742,5,0.7131317056503004,0.7032182421566331,0.7231094697435693,0.8446454782446418,0.8362536829673557,0.8536085912264789,0.29050318426761845,0.27517106835096006,0.3107698242120843,0.5640169097985634,0.1944465539924793,0.03011905615217976
random_trace,1.0,counts,Metadata + length + counts,21397,0.6678038977426742,5,0.7287059401211103,0.7189374791683406,0.7384815597250542,0.8549875477312202,0.846146656955735,0.8629535708225627,0.315277486178179,0.2974713472884734,0.33591761782577645,0.5546529266276014,0.19089855837617234,0.03222128425027298
random_trace,1.0,temporal,Metadata + length + temporal bins,21397,0.6678038977426742,5,0.7305185754097042,0.7212327480186872,0.7400962109184339,0.8554619612589803,0.8480034943140861,0.8630319035291877,0.3140877598152425,0.29455327011574395,0.33146646517249506,0.5535727715238272,0.19038674111727666,0.030082192479500846
random_trace,1.0,time_shuffled,Counts repeated across time,21397,0.6678038977426742,5,0.7287060681164322,0.7184884663078367,0.7390894820777415,0.8549873092140223,0.8471558169727501,0.8624014638614866,0.315277486178179,0.2989201201387814,0.33531225565350653,0.5546531380481592,0.1908987370599149,0.032270330028503484
