gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
qwen35_9b,Qwen3.5 9B,idea,Idea,cognitive,amount,verification,Verification,344,0.3353314750987554,0.3159718736739441,0.35371980645484125,0.000999000999000999,bits per held-out trace,-0.47733314295065477,-0.5287665045275682,-0.4218317517995242,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,idea,Idea,cognitive,amount,backtracking,Backtracking,344,1.9338358226406793,1.864239154397096,1.9920387477240868,0.000999000999000999,bits per held-out trace,2.7460961193823015,2.6665824386889514,2.8348121533257085,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,idea,Idea,cognitive,amount,subgoal,Subgoal setting,344,0.11385937560493796,0.10005171107225957,0.1269761123726966,0.000999000999000999,bits per held-out trace,-0.3875292503645117,-0.43862544425988403,-0.33547812609904826,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,idea,Idea,cognitive,amount,backward_chaining,Backward chaining,344,0.10809951447625976,0.086791821437028,0.12422296895992625,0.000999000999000999,bits per held-out trace,-0.33197308846017703,-0.3744154087447667,-0.29219944056837416,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,idea,Idea,cognitive,timing,verification,Verification,344,0.004785709953437989,-0.005024988945105998,0.014873487006773453,0.17582417582417584,bits per held-out trace,-0.1347400657172469,-0.14608860861633402,-0.12305568014757565,conditional timing centroid difference: positive means later,0.3068931068931069,False
qwen35_9b,Qwen3.5 9B,idea,Idea,cognitive,timing,backtracking,Backtracking,344,-0.003072626728694688,-0.007830477683223664,0.0004521125321130563,0.922077922077922,bits per held-out trace,-0.024192551038027144,-0.03666966724337457,-0.011596642763565214,conditional timing centroid difference: positive means later,0.9391987323021804,False
qwen35_9b,Qwen3.5 9B,idea,Idea,cognitive,timing,subgoal,Subgoal setting,344,0.0013346136219509646,-0.004841436838935891,0.006745947551410776,0.37962037962037964,bits per held-out trace,-0.004633938502789814,-0.0208125890837624,0.010321610152932344,conditional timing centroid difference: positive means later,0.5169298786320063,False
qwen35_9b,Qwen3.5 9B,idea,Idea,cognitive,timing,backward_chaining,Backward chaining,344,0.0006550184496986319,-6.053854565580421e-06,0.0012697286433404995,0.025974025974025976,bits per held-out trace,0.023841845686452756,-0.320825205348366,0.4013616440584271,conditional timing centroid difference: positive means later,0.08108964206525182,False
qwen35_9b,Qwen3.5 9B,safety,Safety,cognitive,amount,verification,Verification,308,0.2436800060960749,0.18877632751543638,0.2974613248182756,0.000999000999000999,bits per held-out trace,-0.805239239431285,-0.8736343456452529,-0.7356942808021565,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,safety,Safety,cognitive,amount,backtracking,Backtracking,308,0.10970050147740663,0.06594191448350284,0.15081744547787707,0.000999000999000999,bits per held-out trace,-0.24969144156826276,-0.3143619205184766,-0.18977675286368692,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,safety,Safety,cognitive,amount,subgoal,Subgoal setting,308,0.041957160530303655,0.0068523926331968115,0.0744263975951387,0.017982017982017984,bits per held-out trace,1.3092117180712532,1.1918667976373545,1.4322911231900115,standardized rate difference: domain minus other domains,0.02364758529142091,True
qwen35_9b,Qwen3.5 9B,safety,Safety,cognitive,amount,backward_chaining,Backward chaining,308,0.013619235717014282,0.011997630695076963,0.015432414077870037,0.000999000999000999,bits per held-out trace,-0.33622240099772205,-0.37730322179514275,-0.29325526089902243,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,safety,Safety,cognitive,timing,verification,Verification,308,0.02179477066966887,-0.005858404027442497,0.05091638545152403,0.07092907092907093,bits per held-out trace,0.060917344076083624,0.038089882026726404,0.08400761250121504,conditional timing centroid difference: positive means later,0.16507129234401963,False
qwen35_9b,Qwen3.5 9B,safety,Safety,cognitive,timing,backtracking,Backtracking,308,0.01773751864084137,-0.01060454822154555,0.04321031609176058,0.0939060939060939,bits per held-out trace,0.09189961555867121,0.05991606250900756,0.12119078920184287,conditional timing centroid difference: positive means later,0.20605680034251464,False
qwen35_9b,Qwen3.5 9B,safety,Safety,cognitive,timing,subgoal,Subgoal setting,308,0.0187996596393754,0.00045463478195971447,0.038310266227277824,0.024975024975024976,bits per held-out trace,0.0016642436727177246,-0.018928520869796052,0.023854307335016138,conditional timing centroid difference: positive means later,0.0792595833918148,False
qwen35_9b,Qwen3.5 9B,safety,Safety,cognitive,timing,backward_chaining,Backward chaining,308,0.000918172468372476,0.0006104543005144776,0.0012536648497192525,0.000999000999000999,bits per held-out trace,,,,conditional timing centroid difference: positive means later,0.0073772381464689155,True
qwen35_9b,Qwen3.5 9B,security,Security,cognitive,amount,verification,Verification,303,0.3481173755223921,0.24514232142497214,0.4511461593969932,0.000999000999000999,bits per held-out trace,-0.07151588561830934,-0.17841938232662644,0.031179943472697834,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,security,Security,cognitive,amount,backtracking,Backtracking,303,0.5614145868367065,0.48063895853099564,0.6291958105554875,0.000999000999000999,bits per held-out trace,-0.417218718308529,-0.47194820753738354,-0.3525218270227887,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,security,Security,cognitive,amount,subgoal,Subgoal setting,303,0.32838323562833255,0.2199648746375768,0.42558406007504634,0.000999000999000999,bits per held-out trace,-0.43524561490876446,-0.5145948095643195,-0.35125308092862534,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_9b,Qwen3.5 9B,security,Security,cognitive,amount,backward_chaining,Backward chaining,303,0.03676515528389996,0.0008709302666347818,0.08468548700232595,0.04195804195804196,bits per held-out trace,0.1568196372302442,0.025558709385143593,0.3111742788317325,standardized rate difference: domain minus other domains,0.05231132503859777,False
qwen35_9b,Qwen3.5 9B,security,Security,cognitive,timing,verification,Verification,303,-0.000632105764121201,-0.029725676600178292,0.026354506643106512,0.4875124875124875,bits per held-out trace,0.010977848521670941,-0.003501257205948435,0.02563890193134978,conditional timing centroid difference: positive means later,0.6198834278304477,False
qwen35_9b,Qwen3.5 9B,security,Security,cognitive,timing,backtracking,Backtracking,303,0.023660433636048386,-0.005722659742715783,0.05182493794642501,0.059940059940059943,bits per held-out trace,-0.07388310346827559,-0.10612295176980999,-0.03970092460656808,conditional timing centroid difference: positive means later,0.15043779749662103,False
qwen35_9b,Qwen3.5 9B,security,Security,cognitive,timing,subgoal,Subgoal setting,303,0.031059629017703195,0.009624798750875616,0.054102284528975836,0.005994005994005994,bits per held-out trace,-0.0630309244290122,-0.08519180799389642,-0.042176702622838944,conditional timing centroid difference: positive means later,0.028069491484125634,True
qwen35_9b,Qwen3.5 9B,security,Security,cognitive,timing,backward_chaining,Backward chaining,303,0.0038473538217750863,-0.01710462842267293,0.020903805052524385,0.3336663336663337,bits per held-out trace,0.09220214893413098,0.013838257187259437,0.16792683313848134,conditional timing centroid difference: positive means later,0.4834422083492716,False
qwen35_27b,Qwen3.5 27B,math,Math,conversational,amount,Question_and_Answering,Question–answer,439,0.03417470417842742,0.008975209590958514,0.05817109345299786,0.004995004995004995,bits per held-out trace,0.1335636211657616,0.02418282675442692,0.24207632875225885,standardized rate difference: domain minus other domains,0.007210834278503451,True
qwen35_27b,Qwen3.5 27B,math,Math,conversational,amount,Perspective_Shift,Perspective shift,439,0.19591611891653096,0.11574711669112753,0.2698141939890422,0.000999000999000999,bits per held-out trace,-0.6223579535782006,-0.6997711421872769,-0.5400993961507221,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,math,Math,conversational,amount,Conflict_of_Perspectives,Perspective conflict,439,0.7015267577035641,0.5966043167569471,0.8025181149072279,0.000999000999000999,bits per held-out trace,-0.8657391362415255,-0.9334453822683983,-0.8071087687192009,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,math,Math,conversational,amount,Reconciliation,Reconciliation,439,0.056068058031267236,0.03395947559890049,0.07766296298988888,0.000999000999000999,bits per held-out trace,0.020648456581745897,-0.07670986706234662,0.11740135114445206,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,math,Math,conversational,timing,Question_and_Answering,Question–answer,439,0.010490564800489655,-0.00536067085613112,0.028105975257311233,0.09490509490509491,bits per held-out trace,0.005833761325254705,-0.011467979407719844,0.023364136784270212,conditional timing centroid difference: positive means later,0.2068942293661395,False
qwen35_27b,Qwen3.5 27B,math,Math,conversational,timing,Perspective_Shift,Perspective shift,439,-0.0021091785956474972,-0.027340800306168166,0.020191024071580885,0.5864135864135864,bits per held-out trace,0.019054208968763753,0.00842090108679975,0.029988884689146973,conditional timing centroid difference: positive means later,0.698348091536946,False
qwen35_27b,Qwen3.5 27B,math,Math,conversational,timing,Conflict_of_Perspectives,Perspective conflict,439,0.008155112009106544,-0.013630051816380353,0.0280824488588991,0.2217782217782218,bits per held-out trace,0.035323766484396446,0.013899473698794441,0.057259863449714045,conditional timing centroid difference: positive means later,0.3623950517567539,False
qwen35_27b,Qwen3.5 27B,math,Math,conversational,timing,Reconciliation,Reconciliation,439,0.030676694522136543,-0.0018320769475341095,0.061100006764161365,0.026973026973026972,bits per held-out trace,-0.04335935473700292,-0.0614472460872807,-0.026631085934095185,conditional timing centroid difference: positive means later,0.0835293738519545,False
qwen35_27b,Qwen3.5 27B,code,Code,conversational,amount,Question_and_Answering,Question–answer,159,0.5208110520738719,0.35172323109741793,0.656974090373109,0.000999000999000999,bits per held-out trace,-0.4654727799861907,-0.5719270095865561,-0.35250652426817375,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,code,Code,conversational,amount,Perspective_Shift,Perspective shift,159,0.18648416752234792,0.024485377932545804,0.33102120172139304,0.01098901098901099,bits per held-out trace,-0.9733039281207914,-1.0589785712867443,-0.8789920671011007,standardized rate difference: domain minus other domains,0.014703066967875331,True
qwen35_27b,Qwen3.5 27B,code,Code,conversational,amount,Conflict_of_Perspectives,Perspective conflict,159,0.18505387496126535,-0.24195609350772254,0.44933946774149314,0.21978021978021978,bits per held-out trace,-0.5690621418621566,-0.6817993901195217,-0.4455681671938551,standardized rate difference: domain minus other domains,0.24462494027711418,False
qwen35_27b,Qwen3.5 27B,code,Code,conversational,amount,Reconciliation,Reconciliation,159,-0.004914215492544774,-0.054208881606226125,0.04148416425853219,0.5824175824175825,bits per held-out trace,0.062099811397283454,-0.04478185844474659,0.1654551262657225,standardized rate difference: domain minus other domains,0.6077400860009555,False
qwen35_27b,Qwen3.5 27B,code,Code,conversational,timing,Question_and_Answering,Question–answer,159,0.06883152898700744,0.005674426845287496,0.12780312548491932,0.02097902097902098,bits per held-out trace,-0.07850711419111162,-0.09876674261671096,-0.05889134961755868,conditional timing centroid difference: positive means later,0.06885422270037656,False
qwen35_27b,Qwen3.5 27B,code,Code,conversational,timing,Perspective_Shift,Perspective shift,159,0.01389134942005136,-0.043019694155742215,0.066595747143811,0.3126873126873127,bits per held-out trace,0.029716053023718547,0.014355782630581761,0.04319522159106735,conditional timing centroid difference: positive means later,0.4618151079689542,False
qwen35_27b,Qwen3.5 27B,code,Code,conversational,timing,Conflict_of_Perspectives,Perspective conflict,159,0.10200406637098369,-0.008047897446202209,0.20823380525222449,0.04395604395604396,bits per held-out trace,-0.11156664774995362,-0.13718800388276195,-0.08491835320378664,conditional timing centroid difference: positive means later,0.11640773020083366,False
qwen35_27b,Qwen3.5 27B,code,Code,conversational,timing,Reconciliation,Reconciliation,159,0.03811706334235886,-0.03863316621847073,0.11344643430776787,0.16383616383616384,bits per held-out trace,-0.13338868669666604,-0.15257847947735884,-0.11379654354545832,conditional timing centroid difference: positive means later,0.289922059507313,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,conversational,amount,Question_and_Answering,Question–answer,490,0.06738444050381436,0.04216043550619534,0.09129741180007703,0.000999000999000999,bits per held-out trace,0.4124781492402115,0.32698434137992466,0.5007777159807415,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,conversational,amount,Perspective_Shift,Perspective shift,490,0.16053121837081324,0.1360958321475369,0.1869225404240719,0.000999000999000999,bits per held-out trace,-0.34623435935965985,-0.4054836638118975,-0.2912863283516035,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,conversational,amount,Conflict_of_Perspectives,Perspective conflict,490,0.2343663134548146,0.1754497800267089,0.28836409640415,0.000999000999000999,bits per held-out trace,0.35598622190454343,0.2811951077966018,0.4302482372640004,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,conversational,amount,Reconciliation,Reconciliation,490,0.0539301323500505,0.028917354130408128,0.07646810994453947,0.000999000999000999,bits per held-out trace,0.37246108245300485,0.2984396448936227,0.4469484652856072,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,conversational,timing,Question_and_Answering,Question–answer,490,-0.004014394558021874,-0.01628089327232503,0.007452626058251751,0.7482517482517482,bits per held-out trace,-0.031048543821119545,-0.043478633207293754,-0.01972267748458882,conditional timing centroid difference: positive means later,0.8116629133578286,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,conversational,timing,Perspective_Shift,Perspective shift,490,0.022345666769798617,0.006182828917965027,0.03741923921273121,0.000999000999000999,bits per held-out trace,0.018887515121806087,0.012541806511109022,0.02576521483184447,conditional timing centroid difference: positive means later,0.0073772381464689155,True
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,conversational,timing,Conflict_of_Perspectives,Perspective conflict,490,-0.010690214029865334,-0.03087568910779881,0.009830926798416491,0.8571428571428571,bits per held-out trace,0.003682299973198244,-0.008706318120356122,0.01576369007586259,conditional timing centroid difference: positive means later,0.8944099378881987,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,conversational,timing,Reconciliation,Reconciliation,490,0.010810284551474762,-0.0035304675758804716,0.02632365905502685,0.08491508491508491,bits per held-out trace,-0.03883718426831129,-0.05024539671421902,-0.02793771141154299,conditional timing centroid difference: positive means later,0.19180819180819178,False
qwen35_27b,Qwen3.5 27B,planning,Planning,conversational,amount,Question_and_Answering,Question–answer,499,0.10462312283309859,0.04541873112496457,0.16016070932789458,0.000999000999000999,bits per held-out trace,0.653506588254935,0.5491502415536604,0.756239477973652,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,planning,Planning,conversational,amount,Perspective_Shift,Perspective shift,499,0.20441905230683008,0.16319982879180983,0.24864546562696144,0.000999000999000999,bits per held-out trace,-0.8438318347573702,-0.8980922474832739,-0.7903115635097767,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,planning,Planning,conversational,amount,Conflict_of_Perspectives,Perspective conflict,499,0.18786547020621083,0.10621063641867433,0.2639091546494684,0.000999000999000999,bits per held-out trace,-0.8858424153186393,-0.9462991497453002,-0.8257307002110181,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,planning,Planning,conversational,amount,Reconciliation,Reconciliation,499,0.10145561922740687,0.06384739323892738,0.13656262102507022,0.000999000999000999,bits per held-out trace,-0.4467581332614901,-0.520258749720729,-0.3760926688521664,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,planning,Planning,conversational,timing,Question_and_Answering,Question–answer,499,-0.00587194319786343,-0.027625202060374818,0.01285446493434054,0.7322677322677322,bits per held-out trace,-0.06047968376888879,-0.0771341815855993,-0.04411488808413282,conditional timing centroid difference: positive means later,0.7988375261102534,False
qwen35_27b,Qwen3.5 27B,planning,Planning,conversational,timing,Perspective_Shift,Perspective shift,499,0.04406287815756373,0.016998834495409378,0.07122500271612103,0.003996003996003996,bits per held-out trace,0.04919152764731327,0.04057657600514682,0.056734585982957976,conditional timing centroid difference: positive means later,0.021612190626275132,True
qwen35_27b,Qwen3.5 27B,planning,Planning,conversational,timing,Conflict_of_Perspectives,Perspective conflict,499,0.009668387750041692,-0.004330930748797597,0.02469395868821129,0.1048951048951049,bits per held-out trace,0.0093116374292877,-0.011697425908188688,0.028106322489592384,conditional timing centroid difference: positive means later,0.21772821772821774,False
qwen35_27b,Qwen3.5 27B,planning,Planning,conversational,timing,Reconciliation,Reconciliation,499,-0.00033324912499320365,-0.01209334878604115,0.010929292218017398,0.5424575424575424,bits per held-out trace,-0.012037841554614626,-0.02652802947713131,0.0026751564366144977,conditional timing centroid difference: positive means later,0.6694961089865548,False
qwen35_27b,Qwen3.5 27B,moral,Moral,conversational,amount,Question_and_Answering,Question–answer,497,0.0078124838944931075,-0.010722977519539897,0.026448276952727362,0.21578421578421578,bits per held-out trace,0.0657749230661336,-0.028172381344922812,0.15378839258796514,standardized rate difference: domain minus other domains,0.24087540366610133,False
qwen35_27b,Qwen3.5 27B,moral,Moral,conversational,amount,Perspective_Shift,Perspective shift,497,0.1847787422331293,0.15369479619316503,0.2151592904111225,0.000999000999000999,bits per held-out trace,0.66047387513349,0.5930800096945239,0.7307123523662296,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,moral,Moral,conversational,amount,Conflict_of_Perspectives,Perspective conflict,497,0.16644019286145872,0.13294192201626212,0.19566592653765036,0.000999000999000999,bits per held-out trace,0.19128870275805995,0.11777488657766838,0.26596041798152914,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,moral,Moral,conversational,amount,Reconciliation,Reconciliation,497,0.18748692591368263,0.13545464819942699,0.2463662738869251,0.000999000999000999,bits per held-out trace,0.7967515819424791,0.6771838111922714,0.9100001503649228,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,moral,Moral,conversational,timing,Question_and_Answering,Question–answer,497,-0.006287746239227815,-0.018104141187484147,0.004886688162262942,0.8471528471528471,bits per held-out trace,0.060693941756566505,0.03884640246394562,0.08505488836623136,conditional timing centroid difference: positive means later,0.8874395359408984,False
qwen35_27b,Qwen3.5 27B,moral,Moral,conversational,timing,Perspective_Shift,Perspective shift,497,0.014346104056653673,0.00015083923283039553,0.030159163110157577,0.03796203796203796,bits per held-out trace,-0.03267270689895513,-0.040892913046159676,-0.024226388249962403,conditional timing centroid difference: positive means later,0.10640454436074874,False
qwen35_27b,Qwen3.5 27B,moral,Moral,conversational,timing,Conflict_of_Perspectives,Perspective conflict,497,0.020149220991303167,-0.0034035463396728314,0.04281170591644809,0.04295704295704296,bits per held-out trace,0.09233496293017734,0.07485706583407366,0.10943374134253478,conditional timing centroid difference: positive means later,0.11535317829024125,False
qwen35_27b,Qwen3.5 27B,moral,Moral,conversational,timing,Reconciliation,Reconciliation,497,0.004166700264603182,-0.014312558752377068,0.022148196642789292,0.33666333666333664,bits per held-out trace,0.0497417466222958,0.03467220371505022,0.0657276014733986,conditional timing centroid difference: positive means later,0.4834422083492716,False
qwen35_27b,Qwen3.5 27B,idea,Idea,conversational,amount,Question_and_Answering,Question–answer,498,0.060391873434813184,0.02931131708385682,0.08979648054359973,0.000999000999000999,bits per held-out trace,-0.5310689646236925,-0.591824815347749,-0.46983905611425303,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,idea,Idea,conversational,amount,Perspective_Shift,Perspective shift,498,0.8920352642484403,0.8364751918043382,0.9414471824301652,0.000999000999000999,bits per held-out trace,1.695122680736832,1.6318786872592592,1.7563364670174564,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,idea,Idea,conversational,amount,Conflict_of_Perspectives,Perspective conflict,498,0.8579206956615405,0.8196855765200676,0.8985403932530766,0.000999000999000999,bits per held-out trace,1.7977354818977827,1.7412974155228211,1.853500121808818,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,idea,Idea,conversational,amount,Reconciliation,Reconciliation,498,0.0840374801482706,0.057060721228958555,0.10880189581633311,0.000999000999000999,bits per held-out trace,-0.3202838566030116,-0.38739542394604237,-0.2580889980275939,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,idea,Idea,conversational,timing,Question_and_Answering,Question–answer,498,0.000942923740975554,-0.0028893359877319234,0.00467753734570188,0.3256743256743257,bits per held-out trace,-0.012356372240305835,-0.026790009164077852,0.0031074923322900266,conditional timing centroid difference: positive means later,0.47516120243392973,False
qwen35_27b,Qwen3.5 27B,idea,Idea,conversational,timing,Perspective_Shift,Perspective shift,498,0.033213397370219305,0.012341627873625569,0.05365402416216264,0.000999000999000999,bits per held-out trace,-0.08027690583129438,-0.08592077476895658,-0.07457397297559289,conditional timing centroid difference: positive means later,0.0073772381464689155,True
qwen35_27b,Qwen3.5 27B,idea,Idea,conversational,timing,Conflict_of_Perspectives,Perspective conflict,498,0.04537973660479068,0.020480636986412264,0.07001942846661732,0.000999000999000999,bits per held-out trace,-0.1344734144378098,-0.14421754558824615,-0.12554130421450413,conditional timing centroid difference: positive means later,0.0073772381464689155,True
qwen35_27b,Qwen3.5 27B,idea,Idea,conversational,timing,Reconciliation,Reconciliation,498,0.0025818163202000408,-0.002344858862289485,0.0073000701198740105,0.14585414585414586,bits per held-out trace,0.04624386016893489,0.032366514427578034,0.05992097543567143,conditional timing centroid difference: positive means later,0.2654407204170237,False
qwen35_27b,Qwen3.5 27B,safety,Safety,conversational,amount,Question_and_Answering,Question–answer,313,0.018935680031891614,0.003335192151503695,0.03365211924821684,0.011988011988011988,bits per held-out trace,-0.26266349967379643,-0.38239608809671555,-0.14310044692207086,standardized rate difference: domain minus other domains,0.015984015984015984,True
qwen35_27b,Qwen3.5 27B,safety,Safety,conversational,amount,Perspective_Shift,Perspective shift,313,0.06009652680067105,-0.013319815710767525,0.11472280303151332,0.01898101898101898,bits per held-out trace,0.18742071360891868,0.07376635683503822,0.3122496711525822,standardized rate difference: domain minus other domains,0.024624024624024625,False
qwen35_27b,Qwen3.5 27B,safety,Safety,conversational,amount,Conflict_of_Perspectives,Perspective conflict,313,0.058772920547699045,0.002859476048981107,0.11097526280198997,0.013986013986013986,bits per held-out trace,-0.5560930938858064,-0.6475141134412066,-0.46832608382948815,standardized rate difference: domain minus other domains,0.01845577103309062,True
qwen35_27b,Qwen3.5 27B,safety,Safety,conversational,amount,Reconciliation,Reconciliation,313,0.012289629420465256,-0.027988297016382484,0.05550479086117712,0.2987012987012987,bits per held-out trace,-0.5068577522191312,-0.6530714058939832,-0.36514036394593075,standardized rate difference: domain minus other domains,0.32771799628942483,False
qwen35_27b,Qwen3.5 27B,safety,Safety,conversational,timing,Question_and_Answering,Question–answer,313,0.002086579421540183,-0.039866200630396156,0.03811921863053604,0.4435564435564436,bits per held-out trace,0.1327973947836556,0.10310428471151147,0.16275683889282114,conditional timing centroid difference: positive means later,0.5813162946268748,False
qwen35_27b,Qwen3.5 27B,safety,Safety,conversational,timing,Perspective_Shift,Perspective shift,313,0.01410878487337647,-0.016248375858183253,0.03809005503564218,0.1878121878121878,bits per held-out trace,0.007225413755066634,-0.007946414965565892,0.021967218695734574,conditional timing centroid difference: positive means later,0.31770872299506664,False
qwen35_27b,Qwen3.5 27B,safety,Safety,conversational,timing,Conflict_of_Perspectives,Perspective conflict,313,0.013266528672699486,-0.03128295079093255,0.05382768833996912,0.27972027972027974,bits per held-out trace,0.13243253797276922,0.10237196594370579,0.1617915740705707,conditional timing centroid difference: positive means later,0.42288420241176145,False
qwen35_27b,Qwen3.5 27B,safety,Safety,conversational,timing,Reconciliation,Reconciliation,313,0.0009519450712712551,-0.015272732362719876,0.015622815318020684,0.47052947052947053,bits per held-out trace,0.11823473978816978,0.08877380654743146,0.14594886523452194,conditional timing centroid difference: positive means later,0.6083613356340629,False
qwen35_27b,Qwen3.5 27B,security,Security,conversational,amount,Question_and_Answering,Question–answer,460,0.19570020548235514,0.12307266325155553,0.2679938587838428,0.000999000999000999,bits per held-out trace,-0.39992254460073806,-0.48947847245733456,-0.3160153196454074,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,security,Security,conversational,amount,Perspective_Shift,Perspective shift,460,0.10342953899733988,0.02173493778121991,0.17340124655582584,0.005994005994005994,bits per held-out trace,-0.4118544820745246,-0.4943405968590404,-0.3278589890740325,standardized rate difference: domain minus other domains,0.008431129310250191,True
qwen35_27b,Qwen3.5 27B,security,Security,conversational,amount,Conflict_of_Perspectives,Perspective conflict,460,0.23045851516326044,0.1710738532974602,0.2899723125889633,0.000999000999000999,bits per held-out trace,-0.10504649805870858,-0.1827098119160993,-0.023322973596499437,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,security,Security,conversational,amount,Reconciliation,Reconciliation,460,0.047788849605919,0.008484851852674056,0.08848908100092379,0.01898101898101898,bits per held-out trace,-0.10332881648419037,-0.19295625990783685,-0.010525604151185097,standardized rate difference: domain minus other domains,0.024624024624024625,True
qwen35_27b,Qwen3.5 27B,security,Security,conversational,timing,Question_and_Answering,Question–answer,460,0.028502970075188795,0.008442471883236895,0.04808891161889876,0.001998001998001998,bits per held-out trace,-0.017619987515765212,-0.03461142418968779,8.46026379371852e-05,conditional timing centroid difference: positive means later,0.012178297892583607,True
qwen35_27b,Qwen3.5 27B,security,Security,conversational,timing,Perspective_Shift,Perspective shift,460,0.015284678166713113,-0.008543590693846631,0.04057080676982647,0.1108891108891109,bits per held-out trace,0.013430040028083512,0.002822346582703671,0.02405168846290253,conditional timing centroid difference: positive means later,0.22529851101279674,False
qwen35_27b,Qwen3.5 27B,security,Security,conversational,timing,Conflict_of_Perspectives,Perspective conflict,460,0.05589913184697928,0.0227395089342668,0.08841532951501595,0.000999000999000999,bits per held-out trace,-0.03704116133491597,-0.05362707320350588,-0.01982693763953917,conditional timing centroid difference: positive means later,0.0073772381464689155,True
qwen35_27b,Qwen3.5 27B,security,Security,conversational,timing,Reconciliation,Reconciliation,460,-0.00823604669263652,-0.022933019986610195,0.0056526358772031205,0.8661338661338661,bits per held-out trace,-0.02924970444109687,-0.045348188347027446,-0.013896889881620333,conditional timing centroid difference: positive means later,0.8964835703380178,False
qwen35_27b,Qwen3.5 27B,math,Math,cognitive,amount,verification,Verification,439,0.4810222040447242,0.37502713300769736,0.5756757821789342,0.000999000999000999,bits per held-out trace,0.9583301307069433,0.8707477333888204,1.0565533897138595,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,math,Math,cognitive,amount,backtracking,Backtracking,439,0.5177461160902889,0.45211636606660616,0.583745893233981,0.000999000999000999,bits per held-out trace,-0.646712538019651,-0.6929712178346474,-0.6026342169221007,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,math,Math,cognitive,amount,subgoal,Subgoal setting,439,0.47965951418139374,0.38123799228348937,0.577651780407575,0.000999000999000999,bits per held-out trace,0.43974215874889466,0.3256619145206983,0.5501950891472907,standardized rate difference: domain minus other domains,0.001510300722899148,True
qwen35_27b,Qwen3.5 27B,math,Math,cognitive,amount,backward_chaining,Backward chaining,439,0.009484018201704799,-0.028511171806570805,0.039397220391186365,0.27372627372627373,bits per held-out trace,-0.11398976147042264,-0.1965032519828934,-0.025103283238241778,standardized rate difference: domain minus other domains,0.30204278480140545,False
